matchId,gameVersion,queueId,gameCreation,bans_blue,bans_red,picks_blue,picks_red,winner,side_blue_pick_count,side_red_pick_count,bans_blue_names,bans_red_names,picks_blue_names,picks_red_names,label,vector
LA1_1644736475,15.16.706.7476,420,1756010393826,"[21, 56, 24, 106, 517]","[35, 84, 51, -1, 53]","[145, 5, 45, 222, 1]","[164, 19, 3, 67, 31]",BLUE,5,5,"['Miss Fortune', 'Nocturne', 'Jax', 'Volibear', 'Sylas']","['Shaco', 'Akali', 'Caitlyn', 'NoBan', 'Blitzcrank']","[""Kai'Sa"", 'Xin Zhao', 'Veigar', 'Jinx', 'Annie']","['Camille', 'Warwick', 'Galio', 'Vayne', ""Cho'Gath""]",1,"[145, 5, 45, 222, 1, 164, 19, 3, 67, 31, 1]"
LA1_1643605740,15.16.704.6097,420,1755635997703,"[122, 238, 25, 33, 119]","[902, 35, 804, 82, 245]","[86, 234, 127, 51, 43]","[164, 11, 91, 22, 267]",RED,5,5,"['Darius', 'Zed', 'Morgana', 'Rammus', 'Draven']","['Milio', 'Shaco', 'Yunara', 'Mordekaiser', 'Ekko']","['Garen', 'Viego', 'Lissandra', 'Caitlyn', 'Karma']","['Camille', 'Master Yi', 'Talon', 'Ashe', 'Nami']",0,"[86, 234, 127, 51, 43, 164, 11, 91, 22, 267, 0]"
LA1_1642287737,15.16.704.3186,420,1755205488399,"[117, 83, 21, 80, 11]","[63, 89, 238, 54, 36]","[2, 30, 99, 22, 98]","[126, 59, 45, 222, 412]",RED,5,5,"['Lulu', 'Yorick', 'Miss Fortune', 'Pantheon', 'Master Yi']","['Brand', 'Leona', 'Zed', 'Malphite', 'Dr. Mundo']","['Olaf', 'Karthus', 'Lux', 'Ashe', 'Shen']","['Jayce', 'Jarvan IV', 'Veigar', 'Jinx', 'Thresh']",0,"[2, 30, 99, 22, 98, 126, 59, 45, 222, 412, 0]"
LA1_1642367739,15.16.704.6097,420,1755224234924,"[90, 119, 800, 106, 114]","[223, 90, 122, 42, 117]","[82, 141, 157, 360, 350]","[75, 9, 142, 901, 432]",BLUE,5,5,"['Malzahar', 'Draven', 'Mel', 'Volibear', 'Fiora']","['Tahm Kench', 'Malzahar', 'Darius', 'Corki', 'Lulu']","['Mordekaiser', 'Kayn', 'Yasuo', 'Samira', 'Yuumi']","['Nasus', 'Fiddlesticks', 'Zoe', 'Smolder', 'Bard']",1,"[82, 141, 157, 360, 350, 75, 9, 142, 901, 432, 1]"
LA1_1643858327,15.16.704.6097,420,1755726001551,"[101, 84, 141, 82, 131]","[25, 7, 75, 24, -1]","[875, 64, 13, 51, 111]","[19, 28, 55, 523, 16]",RED,5,5,"['Xerath', 'Akali', 'Kayn', 'Mordekaiser', 'Diana']","['Morgana', 'LeBlanc', 'Nasus', 'Jax', 'NoBan']","['Sett', 'Lee Sin', 'Ryze', 'Caitlyn', 'Nautilus']","['Warwick', 'Evelynn', 'Katarina', 'Aphelios', 'Soraka']",0,"[875, 64, 13, 51, 111, 19, 28, 55, 523, 16, 0]"
LA1_1642439670,15.16.704.6097,420,1755236937677,"[800, 99, 895, 90, 98]","[90, 234, 122, 517, 106]","[31, 131, 157, 236, 147]","[875, 120, 55, 360, 37]",RED,5,5,"['Mel', 'Lux', 'Nilah', 'Malzahar', 'Shen']","['Malzahar', 'Viego', 'Darius', 'Sylas', 'Volibear']","[""Cho'Gath"", 'Diana', 'Yasuo', 'Lucian', 'Seraphine']","['Sett', 'Hecarim', 'Katarina', 'Samira', 'Sona']",0,"[31, 131, 157, 236, 147, 875, 120, 55, 360, 37, 0]"
LA1_1643014175,15.16.704.6097,420,1755441338034,"[523, 23, 19, 555, 127]","[222, 360, 83, 131, 35]","[48, 234, 3, 67, 25]","[266, 141, 45, 202, 50]",RED,5,5,"['Aphelios', 'Tryndamere', 'Warwick', 'Pyke', 'Lissandra']","['Jinx', 'Samira', 'Yorick', 'Diana', 'Shaco']","['Trundle', 'Viego', 'Galio', 'Vayne', 'Morgana']","['Aatrox', 'Kayn', 'Veigar', 'Jhin', 'Swain']",0,"[48, 234, 3, 67, 25, 266, 141, 45, 202, 50, 0]"
LA1_1643605170,15.16.704.6097,420,1755635229445,"[83, 35, 105, -1, 360]","[67, 517, 82, 48, 84]","[420, 19, 711, 222, 902]","[41, 234, 90, 804, 412]",BLUE,5,5,"['Yorick', 'Shaco', 'Fizz', 'NoBan', 'Samira']","['Vayne', 'Sylas', 'Mordekaiser', 'Trundle', 'Akali']","['Illaoi', 'Warwick', 'Vex', 'Jinx', 'Milio']","['Gangplank', 'Viego', 'Malzahar', 'Yunara', 'Thresh']",1,"[420, 19, 711, 222, 902, 41, 234, 90, 804, 412, 1]"
LA1_1642681414,15.16.704.6097,420,1755321350918,"[800, 99, 131, 83, 111]","[131, 83, 51, 238, 119]","[126, 876, 950, 22, 16]","[31, 246, 90, 67, 40]",BLUE,5,5,"['Mel', 'Lux', 'Diana', 'Yorick', 'Nautilus']","['Diana', 'Yorick', 'Caitlyn', 'Zed', 'Draven']","['Jayce', 'Lillia', 'Naafiri', 'Ashe', 'Soraka']","[""Cho'Gath"", 'Qiyana', 'Malzahar', 'Vayne', 'Janna']",1,"[126, 876, 950, 22, 16, 31, 246, 90, 67, 40, 1]"
LA1_1643046526,15.16.704.6097,420,1755454827586,"[-1, 202, 84, 420, 804]","[54, -1, 420, 11, 105]","[122, 59, 238, 119, 143]","[126, 78, 517, 523, 800]",RED,5,5,"['NoBan', 'Jhin', 'Akali', 'Illaoi', 'Yunara']","['Malphite', 'NoBan', 'Illaoi', 'Master Yi', 'Fizz']","['Darius', 'Jarvan IV', 'Zed', 'Draven', 'Zyra']","['Jayce', 'Poppy', 'Sylas', 'Aphelios', 'Mel']",0,"[122, 59, 238, 119, 143, 126, 78, 517, 523, 800, 0]"
LA1_1644214553,15.16.704.6097,420,1755835125237,"[131, 777, 804, 412, 266]","[56, 893, 99, 360, 75]","[875, 107, 105, 67, 25]","[19, 427, 202, 21, 89]",RED,5,5,"['Diana', 'Yone', 'Yunara', 'Thresh', 'Aatrox']","['Nocturne', 'Aurora', 'Lux', 'Samira', 'Nasus']","['Sett', 'Rengar', 'Fizz', 'Vayne', 'Morgana']","['Warwick', 'Ivern', 'Jhin', 'Miss Fortune', 'Leona']",0,"[875, 107, 105, 67, 25, 19, 427, 202, 21, 89, 0]"
LA1_1643837595,15.16.704.6097,420,1755719434080,"[84, 99, 48, 222, 893]","[84, 81, 901, 111, 16]","[36, 5, 105, 498, 98]","[2, 876, 238, 67, 117]",RED,5,5,"['Akali', 'Lux', 'Trundle', 'Jinx', 'Aurora']","['Akali', 'Ezreal', 'Smolder', 'Nautilus', 'Soraka']","['Dr. Mundo', 'Xin Zhao', 'Fizz', 'Xayah', 'Shen']","['Olaf', 'Lillia', 'Zed', 'Vayne', 'Lulu']",0,"[36, 5, 105, 498, 98, 2, 876, 238, 67, 117, 0]"
LA1_1644405556,15.16.706.7476,420,1755913428443,"[106, 19, 45, 223, 902]","[35, 81, -1, 75, 16]","[82, 62, 4, 145, 111]","[67, 233, 105, 18, 201]",BLUE,5,5,"['Volibear', 'Warwick', 'Veigar', 'Tahm Kench', 'Milio']","['Shaco', 'Ezreal', 'NoBan', 'Nasus', 'Soraka']","['Mordekaiser', 'Wukong', 'Twisted Fate', ""Kai'Sa"", 'Nautilus']","['Vayne', 'Briar', 'Fizz', 'Tristana', 'Braum']",1,"[82, 62, 4, 145, 111, 67, 233, 105, 18, 201, 1]"
LA1_1642518706,15.16.704.6097,420,1755286470073,"[74, 63, 90, 35, 82]","[143, 34, 19, 53, 420]","[36, 59, 7, 67, 78]","[62, 33, 777, 110, 101]",BLUE,5,5,"['Heimerdinger', 'Brand', 'Malzahar', 'Shaco', 'Mordekaiser']","['Zyra', 'Anivia', 'Warwick', 'Blitzcrank', 'Illaoi']","['Dr. Mundo', 'Jarvan IV', 'LeBlanc', 'Vayne', 'Poppy']","['Wukong', 'Rammus', 'Yone', 'Varus', 'Xerath']",1,"[36, 59, 7, 67, 78, 62, 33, 777, 110, 101, 1]"
LA1_1644586976,15.16.706.7476,420,1755980431442,"[106, 111, 245, 131, 360]","[420, 105, 25, 29, 11]","[82, 5, 246, 81, 99]","[122, 233, 101, 498, 89]",RED,5,5,"['Volibear', 'Nautilus', 'Ekko', 'Diana', 'Samira']","['Illaoi', 'Fizz', 'Morgana', 'Twitch', 'Master Yi']","['Mordekaiser', 'Xin Zhao', 'Qiyana', 'Ezreal', 'Lux']","['Darius', 'Briar', 'Xerath', 'Xayah', 'Leona']",0,"[82, 5, 246, 81, 99, 122, 233, 101, 498, 89, 0]"
LA1_1645120571,15.16.706.7476,420,1756151034030,"[17, 24, 238, 25, 119]","[35, 105, 63, 90, 420]","[106, 254, 1, 81, 111]","[92, 19, 800, 67, 902]",BLUE,5,5,"['Teemo', 'Jax', 'Zed', 'Morgana', 'Draven']","['Shaco', 'Fizz', 'Brand', 'Malzahar', 'Illaoi']","['Volibear', 'Vi', 'Annie', 'Ezreal', 'Nautilus']","['Riven', 'Warwick', 'Mel', 'Vayne', 'Milio']",1,"[106, 254, 1, 81, 111, 92, 19, 800, 67, 902, 1]"
LA1_1644741526,15.16.706.7476,420,1756011425165,"[555, 84, 58, 106, 53]","[223, 111, 238, 800, 36]","[39, 141, 157, 51, 902]","[83, 121, 80, 523, 37]",BLUE,5,5,"['Pyke', 'Akali', 'Renekton', 'Volibear', 'Blitzcrank']","['Tahm Kench', 'Nautilus', 'Zed', 'Mel', 'Dr. Mundo']","['Irelia', 'Kayn', 'Yasuo', 'Caitlyn', 'Milio']","['Yorick', ""Kha'Zix"", 'Pantheon', 'Aphelios', 'Sona']",1,"[39, 141, 157, 51, 902, 83, 121, 80, 523, 37, 1]"
LA1_1642071893,15.16.704.1925,420,1755128201352,"[804, 157, 35, 800, 875]","[233, 523, 126, 18, 238]","[82, 60, 777, 22, 80]","[58, 254, 84, 901, 57]",RED,5,5,"['Yunara', 'Yasuo', 'Shaco', 'Mel', 'Sett']","['Briar', 'Aphelios', 'Jayce', 'Tristana', 'Zed']","['Mordekaiser', 'Elise', 'Yone', 'Ashe', 'Pantheon']","['Renekton', 'Vi', 'Akali', 'Smolder', 'Maokai']",0,"[82, 60, 777, 22, 80, 58, 254, 84, 901, 57, 0]"
LA1_1645148635,15.16.706.7476,420,1756160219018,"[83, 804, 90, 48, 111]","[523, 12, 234, 75, 111]","[86, 11, 245, 202, 99]","[68, 59, 157, 222, 267]",RED,5,5,"['Yorick', 'Yunara', 'Malzahar', 'Trundle', 'Nautilus']","['Aphelios', 'Alistar', 'Viego', 'Nasus', 'Nautilus']","['Garen', 'Master Yi', 'Ekko', 'Jhin', 'Lux']","['Rumble', 'Jarvan IV', 'Yasuo', 'Jinx', 'Nami']",0,"[86, 11, 245, 202, 99, 68, 59, 157, 222, 267, 0]"
LA1_1643956975,15.16.704.6097,420,1755747211105,"[122, -1, 117, 875, 51]","[234, 83, 875, 25, 51]","[24, 19, 90, 901, 800]","[420, 233, 99, 523, 240]",BLUE,5,5,"['Darius', 'NoBan', 'Lulu', 'Sett', 'Caitlyn']","['Viego', 'Yorick', 'Sett', 'Morgana', 'Caitlyn']","['Jax', 'Warwick', 'Malzahar', 'Smolder', 'Mel']","['Illaoi', 'Briar', 'Lux', 'Aphelios', 'Kled']",1,"[24, 19, 90, 901, 800, 420, 233, 99, 523, 240, 1]"
LA1_1642055909,15.16.704.1925,420,1755124175438,"[19, 63, 1, 111, 17]","[202, 114, -1, 136, 143]","[58, 234, 245, 221, 267]","[82, 238, 711, 145, 518]",BLUE,5,5,"['Warwick', 'Brand', 'Annie', 'Nautilus', 'Teemo']","['Jhin', 'Fiora', 'NoBan', 'Aurelion Sol', 'Zyra']","['Renekton', 'Viego', 'Ekko', 'Zeri', 'Nami']","['Mordekaiser', 'Zed', 'Vex', ""Kai'Sa"", 'Neeko']",1,"[58, 234, 245, 221, 267, 82, 238, 711, 145, 518, 1]"
LA1_1644645981,15.16.706.7476,420,1755994397452,"[360, 420, 90, 234, 147]","[63, 17, 82, 245, 21]","[41, 120, 875, 51, 111]","[67, 141, 131, 29, 517]",BLUE,5,5,"['Samira', 'Illaoi', 'Malzahar', 'Viego', 'Seraphine']","['Brand', 'Teemo', 'Mordekaiser', 'Ekko', 'Miss Fortune']","['Gangplank', 'Hecarim', 'Sett', 'Caitlyn', 'Nautilus']","['Vayne', 'Kayn', 'Diana', 'Twitch', 'Sylas']",1,"[41, 120, 875, 51, 111, 67, 141, 131, 29, 517, 1]"
LA1_1642697821,15.16.704.6097,420,1755325099597,"[145, 516, 555, 90, 233]","[122, 202, 25, 141, 238]","[54, 35, 157, 15, 412]","[111, 106, 84, 51, 43]",BLUE,5,5,"[""Kai'Sa"", 'Ornn', 'Pyke', 'Malzahar', 'Briar']","['Darius', 'Jhin', 'Morgana', 'Kayn', 'Zed']","['Malphite', 'Shaco', 'Yasuo', 'Sivir', 'Thresh']","['Nautilus', 'Volibear', 'Akali', 'Caitlyn', 'Karma']",1,"[54, 35, 157, 15, 412, 111, 106, 84, 51, 43, 1]"
LA1_1642805505,15.16.704.6097,420,1755378977935,"[82, 11, 53, -1, 51]","[6, 111, 83, 555, 106]","[90, 233, 800, 222, 223]","[41, 17, 25, 15, 518]",BLUE,5,5,"['Mordekaiser', 'Master Yi', 'Blitzcrank', 'NoBan', 'Caitlyn']","['Urgot', 'Nautilus', 'Yorick', 'Pyke', 'Volibear']","['Malzahar', 'Briar', 'Mel', 'Jinx', 'Tahm Kench']","['Gangplank', 'Teemo', 'Morgana', 'Sivir', 'Neeko']",1,"[90, 233, 800, 222, 223, 41, 17, 25, 15, 518, 1]"
LA1_1643054557,15.16.704.6097,420,1755457078591,"[111, 99, 53, 90, 82]","[555, 58, 360, 56, 19]","[23, 104, 245, 145, 518]","[875, 76, 238, 202, 147]",RED,5,5,"['Nautilus', 'Lux', 'Blitzcrank', 'Malzahar', 'Mordekaiser']","['Pyke', 'Renekton', 'Samira', 'Nocturne', 'Warwick']","['Tryndamere', 'Graves', 'Ekko', ""Kai'Sa"", 'Neeko']","['Sett', 'Nidalee', 'Zed', 'Jhin', 'Seraphine']",0,"[23, 104, 245, 145, 518, 875, 76, 238, 202, 147, 0]"
LA1_1644833003,15.16.706.7476,420,1756057754719,"[800, 11, 55, 35, 122]","[90, 800, 111, 23, 106]","[54, 19, 103, 145, 412]","[82, 234, 157, 236, 267]",BLUE,5,5,"['Mel', 'Master Yi', 'Katarina', 'Shaco', 'Darius']","['Malzahar', 'Mel', 'Nautilus', 'Tryndamere', 'Volibear']","['Malphite', 'Warwick', 'Ahri', ""Kai'Sa"", 'Thresh']","['Mordekaiser', 'Viego', 'Yasuo', 'Lucian', 'Nami']",1,"[54, 19, 103, 145, 412, 82, 234, 157, 236, 267, 1]"
LA1_1643389211,15.16.704.6097,420,1755557571170,"[53, 48, 800, 90, 75]","[99, 131, 55, 119, 23]","[114, 28, 238, 67, 50]","[85, 33, 910, 236, 143]",RED,5,5,"['Blitzcrank', 'Trundle', 'Mel', 'Malzahar', 'Nasus']","['Lux', 'Diana', 'Katarina', 'Draven', 'Tryndamere']","['Fiora', 'Evelynn', 'Zed', 'Vayne', 'Swain']","['Kennen', 'Rammus', 'Hwei', 'Lucian', 'Zyra']",0,"[114, 28, 238, 67, 50, 85, 33, 910, 236, 143, 0]"
LA1_1643870768,15.16.704.6097,420,1755729896830,"[35, 17, 39, -1, 25]","[96, 25, 711, 11, 122]","[14, 64, 1, 221, 37]","[799, 107, 131, 523, 497]",RED,5,5,"['Shaco', 'Teemo', 'Irelia', 'NoBan', 'Morgana']","[""Kog'Maw"", 'Morgana', 'Vex', 'Master Yi', 'Darius']","['Sion', 'Lee Sin', 'Annie', 'Zeri', 'Sona']","['Ambessa', 'Rengar', 'Diana', 'Aphelios', 'Rakan']",0,"[14, 64, 1, 221, 37, 799, 107, 131, 523, 497, 0]"
LA1_1643585236,15.16.704.6097,420,1755628998259,"[83, 7, 101, 48, 141]","[106, 800, 77, 157, 1]","[150, 517, 8, 236, 80]","[36, 233, 910, 81, 412]",RED,5,5,"['Yorick', 'LeBlanc', 'Xerath', 'Trundle', 'Kayn']","['Volibear', 'Mel', 'Udyr', 'Yasuo', 'Annie']","['Gnar', 'Sylas', 'Vladimir', 'Lucian', 'Pantheon']","['Dr. Mundo', 'Briar', 'Hwei', 'Ezreal', 'Thresh']",0,"[150, 517, 8, 236, 80, 36, 233, 910, 81, 412, 0]"
LA1_1643390412,15.16.704.6097,420,1755558029786,"[157, 16, 7, 238, 875]","[122, 53, 804, 555, 39]","[14, 876, 910, 18, 89]","[24, 245, 112, 51, 902]",BLUE,5,5,"['Yasuo', 'Soraka', 'LeBlanc', 'Zed', 'Sett']","['Darius', 'Blitzcrank', 'Yunara', 'Pyke', 'Irelia']","['Sion', 'Lillia', 'Hwei', 'Tristana', 'Leona']","['Jax', 'Ekko', 'Viktor', 'Caitlyn', 'Milio']",1,"[14, 876, 910, 18, 89, 24, 245, 112, 51, 902, 1]"
LA1_1642706282,15.16.704.6097,420,1755326749470,"[51, 105, 80, 233, 222]","[36, 54, 25, 11, 17]","[122, 5, 800, 145, 147]","[711, 82, 777, 498, 161]",BLUE,5,5,"['Caitlyn', 'Fizz', 'Pantheon', 'Briar', 'Jinx']","['Dr. Mundo', 'Malphite', 'Morgana', 'Master Yi', 'Teemo']","['Darius', 'Xin Zhao', 'Mel', ""Kai'Sa"", 'Seraphine']","['Vex', 'Mordekaiser', 'Yone', 'Xayah', ""Vel'Koz""]",1,"[122, 5, 800, 145, 147, 711, 82, 777, 498, 161, 1]"
LA1_1642413851,15.16.704.6097,420,1755232028087,"[99, 83, 141, 131, 51]","[555, 777, 245, 875, 523]","[31, 32, 38, 21, 89]","[82, 238, 161, 145, 25]",BLUE,5,5,"['Lux', 'Yorick', 'Kayn', 'Diana', 'Caitlyn']","['Pyke', 'Yone', 'Ekko', 'Sett', 'Aphelios']","[""Cho'Gath"", 'Amumu', 'Kassadin', 'Miss Fortune', 'Leona']","['Mordekaiser', 'Zed', ""Vel'Koz"", ""Kai'Sa"", 'Morgana']",1,"[31, 32, 38, 21, 89, 82, 238, 161, 145, 25, 1]"
LA1_1642083864,15.16.704.1925,420,1755130945143,"[200, 234, 110, 84, 82]","[420, 910, 35, 238, 80]","[875, 131, 91, 236, 497]","[14, 11, 711, 145, 800]",RED,5,5,"[""Bel'Veth"", 'Viego', 'Varus', 'Akali', 'Mordekaiser']","['Illaoi', 'Hwei', 'Shaco', 'Zed', 'Pantheon']","['Sett', 'Diana', 'Talon', 'Lucian', 'Rakan']","['Sion', 'Master Yi', 'Vex', ""Kai'Sa"", 'Mel']",0,"[875, 131, 91, 236, 497, 14, 11, 711, 145, 800, 0]"
LA1_1642735615,15.16.704.6097,420,1755354473202,"[11, 950, 58, -1, 517]","[25, 3, 141, 83, 111]","[8, 98, 245, 222, 201]","[84, 20, 875, 804, 412]",RED,5,5,"['Master Yi', 'Naafiri', 'Renekton', 'NoBan', 'Sylas']","['Morgana', 'Galio', 'Kayn', 'Yorick', 'Nautilus']","['Vladimir', 'Shen', 'Ekko', 'Jinx', 'Braum']","['Akali', 'Nunu & Willump', 'Sett', 'Yunara', 'Thresh']",0,"[8, 98, 245, 222, 201, 84, 20, 875, 804, 412, 0]"
LA1_1643657593,15.16.704.6097,420,1755649816292,"[36, 555, 266, 35, 131]","[64, 54, 888, 61, 51]","[98, 799, 29, 15, 902]","[92, 60, 777, 804, 412]",BLUE,5,5,"['Dr. Mundo', 'Pyke', 'Aatrox', 'Shaco', 'Diana']","['Lee Sin', 'Malphite', 'Renata Glasc', 'Orianna', 'Caitlyn']","['Shen', 'Ambessa', 'Twitch', 'Sivir', 'Milio']","['Riven', 'Elise', 'Yone', 'Yunara', 'Thresh']",1,"[98, 799, 29, 15, 902, 92, 60, 777, 804, 412, 1]"
LA1_1644916211,15.16.706.7476,420,1756076840644,"[360, 83, 238, 48, 25]","[-1, 45, 777, 222, 84]","[122, 19, 268, 22, 432]","[54, 154, 7, 51, 34]",RED,5,5,"['Samira', 'Yorick', 'Zed', 'Trundle', 'Morgana']","['NoBan', 'Veigar', 'Yone', 'Jinx', 'Akali']","['Darius', 'Warwick', 'Azir', 'Ashe', 'Bard']","['Malphite', 'Zac', 'LeBlanc', 'Caitlyn', 'Anivia']",0,"[122, 19, 268, 22, 432, 54, 154, 7, 51, 34, 0]"
LA1_1644333972,15.16.706.7476,420,1755895505800,"[51, 203, 800, 114, 804]","[17, 35, 105, 84, 360]","[36, 141, 777, 22, 117]","[122, 5, 99, 498, 31]",BLUE,5,5,"['Caitlyn', 'Kindred', 'Mel', 'Fiora', 'Yunara']","['Teemo', 'Shaco', 'Fizz', 'Akali', 'Samira']","['Dr. Mundo', 'Kayn', 'Yone', 'Ashe', 'Lulu']","['Darius', 'Xin Zhao', 'Lux', 'Xayah', ""Cho'Gath""]",1,"[36, 141, 777, 22, 117, 122, 5, 99, 498, 31, 1]"
LA1_1642546740,15.16.704.6097,420,1755293838092,"[74, 11, 800, 238, 517]","[-1, 420, 51, 105, 238]","[9, 121, 7, 21, 99]","[266, 19, 157, 429, 161]",BLUE,5,5,"['Heimerdinger', 'Master Yi', 'Mel', 'Zed', 'Sylas']","['NoBan', 'Illaoi', 'Caitlyn', 'Fizz', 'Zed']","['Fiddlesticks', ""Kha'Zix"", 'LeBlanc', 'Miss Fortune', 'Lux']","['Aatrox', 'Warwick', 'Yasuo', 'Kalista', ""Vel'Koz""]",1,"[9, 121, 7, 21, 99, 266, 19, 157, 429, 161, 1]"
LA1_1643806072,15.16.704.6097,420,1755707228535,"[117, 84, 233, 17, 33]","[83, -1, 875, 238, 202]","[82, 11, 517, 236, 555]","[122, 19, 8, 222, 1]",BLUE,5,5,"['Lulu', 'Akali', 'Briar', 'Teemo', 'Rammus']","['Yorick', 'NoBan', 'Sett', 'Zed', 'Jhin']","['Mordekaiser', 'Master Yi', 'Sylas', 'Lucian', 'Pyke']","['Darius', 'Warwick', 'Vladimir', 'Jinx', 'Annie']",1,"[82, 11, 517, 236, 555, 122, 19, 8, 222, 1, 1]"
LA1_1643790675,15.16.704.6097,420,1755699562613,"[106, 35, 82, 111, 800]","[106, 83, 15, 800, 22]","[887, 876, 157, 29, 161]","[14, 950, 103, 145, 99]",RED,5,5,"['Volibear', 'Shaco', 'Mordekaiser', 'Nautilus', 'Mel']","['Volibear', 'Yorick', 'Sivir', 'Mel', 'Ashe']","['Gwen', 'Lillia', 'Yasuo', 'Twitch', ""Vel'Koz""]","['Sion', 'Naafiri', 'Ahri', ""Kai'Sa"", 'Lux']",0,"[887, 876, 157, 29, 161, 14, 950, 103, 145, 99, 0]"
LA1_1643933397,15.16.704.6097,420,1755742963143,"[11, 131, 804, 51, 799]","[234, 82, 75, 238, 35]","[122, 517, 157, 67, 43]","[54, 121, 61, 222, 201]",RED,5,5,"['Master Yi', 'Diana', 'Yunara', 'Caitlyn', 'Ambessa']","['Viego', 'Mordekaiser', 'Nasus', 'Zed', 'Shaco']","['Darius', 'Sylas', 'Yasuo', 'Vayne', 'Karma']","['Malphite', ""Kha'Zix"", 'Orianna', 'Jinx', 'Braum']",0,"[122, 517, 157, 67, 43, 54, 121, 61, 222, 201, 0]"
LA1_1642053257,15.16.704.1925,420,1755122507612,"[420, 15, 119, 54, 48]","[80, 11, 238, 3, 107]","[114, 106, 43, 51, 143]","[799, 120, 90, 523, 16]",RED,5,5,"['Illaoi', 'Sivir', 'Draven', 'Malphite', 'Trundle']","['Pantheon', 'Master Yi', 'Zed', 'Galio', 'Rengar']","['Fiora', 'Volibear', 'Karma', 'Caitlyn', 'Zyra']","['Ambessa', 'Hecarim', 'Malzahar', 'Aphelios', 'Soraka']",0,"[114, 106, 43, 51, 143, 799, 120, 90, 523, 16, 0]"
LA1_1645135495,15.16.706.7476,420,1756155808744,"[-1, 117, 234, 35, 238]","[51, 157, -1, 56, 83]","[24, 11, 99, 145, 89]","[54, 254, 517, 202, 267]",BLUE,5,5,"['NoBan', 'Lulu', 'Viego', 'Shaco', 'Zed']","['Caitlyn', 'Yasuo', 'NoBan', 'Nocturne', 'Yorick']","['Jax', 'Master Yi', 'Lux', ""Kai'Sa"", 'Leona']","['Malphite', 'Vi', 'Sylas', 'Jhin', 'Nami']",1,"[24, 11, 99, 145, 89, 54, 254, 517, 202, 267, 1]"
LA1_1643208723,15.16.704.6097,420,1755485591916,"[131, 360, 111, 122, 800]","[-1, 83, 800, 51, 17]","[67, 35, 910, 222, 99]","[875, 56, 517, 804, 117]",RED,5,5,"['Diana', 'Samira', 'Nautilus', 'Darius', 'Mel']","['NoBan', 'Yorick', 'Mel', 'Caitlyn', 'Teemo']","['Vayne', 'Shaco', 'Hwei', 'Jinx', 'Lux']","['Sett', 'Nocturne', 'Sylas', 'Yunara', 'Lulu']",0,"[67, 35, 910, 222, 99, 875, 56, 517, 804, 117, 0]"
LA1_1643467654,15.16.704.6097,420,1755572762985,"[254, 236, 238, 777, 83]","[131, 16, 105, 51, 39]","[133, 876, 893, 22, 161]","[82, 141, 122, 202, 99]",BLUE,5,5,"['Vi', 'Lucian', 'Zed', 'Yone', 'Yorick']","['Diana', 'Soraka', 'Fizz', 'Caitlyn', 'Irelia']","['Quinn', 'Lillia', 'Aurora', 'Ashe', ""Vel'Koz""]","['Mordekaiser', 'Kayn', 'Darius', 'Jhin', 'Lux']",1,"[133, 876, 893, 22, 161, 82, 141, 122, 202, 99, 1]"
LA1_1642248545,15.16.704.3186,420,1755192418472,"[122, 15, 141, 51, 53]","[3, 887, 51, 143, 33]","[240, 82, 4, 523, 267]","[234, 64, 910, 67, 412]",RED,5,5,"['Darius', 'Sivir', 'Kayn', 'Caitlyn', 'Blitzcrank']","['Galio', 'Gwen', 'Caitlyn', 'Zyra', 'Rammus']","['Kled', 'Mordekaiser', 'Twisted Fate', 'Aphelios', 'Nami']","['Viego', 'Lee Sin', 'Hwei', 'Vayne', 'Thresh']",0,"[240, 82, 4, 523, 267, 234, 64, 910, 67, 412, 0]"
LA1_1644595155,15.16.706.7476,420,1755981926093,"[238, 81, 28, 25, 19]","[157, 81, 51, 39, 67]","[114, 254, 99, 34, 78]","[82, 5, 10, 202, 89]",RED,5,5,"['Zed', 'Ezreal', 'Evelynn', 'Morgana', 'Warwick']","['Yasuo', 'Ezreal', 'Caitlyn', 'Irelia', 'Vayne']","['Fiora', 'Vi', 'Lux', 'Anivia', 'Poppy']","['Mordekaiser', 'Xin Zhao', 'Kayle', 'Jhin', 'Leona']",0,"[114, 254, 99, 34, 78, 82, 5, 10, 202, 89, 0]"
LA1_1642780918,15.16.704.6097,420,1755372903862,"[517, 67, 101, 117, 19]","[86, 18, 238, 50, 84]","[54, 233, 157, 804, 40]","[14, 113, 99, 236, 267]",RED,5,5,"['Sylas', 'Vayne', 'Xerath', 'Lulu', 'Warwick']","['Garen', 'Tristana', 'Zed', 'Swain', 'Akali']","['Malphite', 'Briar', 'Yasuo', 'Yunara', 'Janna']","['Sion', 'Sejuani', 'Lux', 'Lucian', 'Nami']",0,"[54, 233, 157, 804, 40, 14, 113, 99, 236, 267, 0]"
LA1_1643055613,15.16.704.6097,420,1755457313189,"[157, 25, 106, 240, 238]","[233, 48, 83, 238, 51]","[126, 234, 55, 145, 26]","[8, 80, 45, 901, 111]",BLUE,5,5,"['Yasuo', 'Morgana', 'Volibear', 'Kled', 'Zed']","['Briar', 'Trundle', 'Yorick', 'Zed', 'Caitlyn']","['Jayce', 'Viego', 'Katarina', ""Kai'Sa"", 'Zilean']","['Vladimir', 'Pantheon', 'Veigar', 'Smolder', 'Nautilus']",1,"[126, 234, 55, 145, 26, 8, 80, 45, 901, 111, 1]"
